mesh_id|mesh_term|pulmonary|transplant|year_verification
C19.391.119.309|gonadal dysgenesis|N|N|New only
C19.391.119.309.193|gonadal dysgenesis, 46,xx|N|N|New only
C19.391.119.309.388|gonadal dysgenesis, 46,xy|N|N|New only
C19.391.119.309.388.500|gonadoblastoma|N|N|New only
C19.391.119.309.391|gonadal dysgenesis, mixed|N|N|New only
C19.391.119.309.631|sexual infantilism|N|N|New only
C19.391.119.309.872|turner syndrome|N|N|New only
C19.391.119.343|ovotesticular disorders of sex development|N|N|New only
C19.391.119.795|sex chromosome disorders of sex development|N|N|New only
C19.391.119.795.124|freemartinism|N|N|New only
C19.391.119.795.249|gonadal dysgenesis, mixed|N|N|New only
C19.391.119.795.500|klinefelter syndrome|N|N|New only
C19.391.119.795.750|turner syndrome|N|N|New only
C19.391.240|female athlete triad syndrome|N|N|Old only
C19.391.482|hypogonadism|N|N|Both
C19.391.482.293|eunuchism|N|N|Both
C19.391.482.600|kallmann syndrome|N|N|Both
C19.391.482.629|klinefelter syndrome|N|N|Both
C19.391.482.814|sexual infantilism|N|N|Both
C19.391.630|ovarian diseases|N|N|Both
C19.391.630.050|anovulation|N|N|Both
C19.391.630.450|oophoritis|N|N|Both
C19.391.630.580|ovarian cysts|N|N|Both
C19.391.630.580.765|polycystic ovary syndrome|N|N|Both
C19.391.630.611|ovarian failure, premature|N|N|Old only
C19.391.630.642|ovarian hyperstimulation syndrome|N|N|Both
C19.391.630.705|ovarian neoplasms|N|N|Both
C19.391.630.705.265|brenner tumor|N|N|Both
C19.391.630.705.331|carcinoma, endometrioid|N|N|Both
C19.391.630.705.398|granulosa cell tumor|N|N|Both
C19.391.630.705.431|hereditary breast and ovarian cancer syndrome|N|N|New only
C19.391.630.705.464|luteoma|N|N|Both
C19.391.630.705.531|meigs syndrome|N|N|Both
C19.391.630.705.648|sertoli-leydig cell tumor|N|N|Both
C19.391.630.705.765|thecoma|N|N|Both
C19.391.630.750|primary ovarian insufficiency|N|N|New only
C19.391.690|puberty, delayed|N|N|Both
C19.391.693|puberty, precocious|N|N|Both
C19.391.775|sex differentiation disorders|N|N|Old only
C19.391.775.129|adrenogenital syndrome|N|N|Old only
C19.391.775.260|freemartinism|N|N|Old only
C19.391.775.309|gonadal dysgenesis|N|N|Old only
C19.391.775.309.193|gonadal dysgenesis, 46,xx|N|N|Old only
C19.391.775.309.388|gonadal dysgenesis, 46,xy|N|N|Old only
C19.391.775.309.391|gonadal dysgenesis, mixed|N|N|Old only
C19.391.775.309.872|turner syndrome|N|N|Old only
C19.391.775.316|hermaphroditism|N|N|Old only
C19.391.775.316.313|hermaphroditism, true|N|N|Old only
C19.391.775.316.627|pseudohermaphroditism|N|N|Old only
C19.391.775.316.627.500|androgen-insensitivity syndrome|N|N|Old only
C19.391.775.370|hyperandrogenism|N|N|Old only
C19.391.775.425|kallmann syndrome|N|N|Old only
C19.391.775.454|klinefelter syndrome|N|N|Old only
C19.391.829|testicular diseases|N|N|Both
C19.391.829.258|cryptorchidism|N|N|Both
C19.391.829.493|orchitis|N|N|Both
C19.391.829.782|testicular neoplasms|N|N|Both
C19.391.829.782.500|sertoli-leydig cell tumor|N|N|Both
C19.391.829.782.500.249|leydig cell tumor|N|N|Both
C19.391.829.782.500.500|sertoli cell tumor|N|N|Both
C19.642|parathyroid diseases|N|N|Both
C19.642.355|hyperparathyroidism|N|N|Both
C19.642.355.239|hyperparathyroidism, primary|N|N|Both
C19.642.355.480|hyperparathyroidism, secondary|N|N|Both
C19.642.355.480.500|chronic kidney disease-mineral and bone disorder|N|N|New only
C19.642.355.480.500|renal osteodystrophy|N|N|Old only
C19.642.482|hypoparathyroidism|N|N|Both
C19.642.482.500|22q11 deletion syndrome|N|N|New only
C19.642.482.500|digeorge syndrome|N|N|Old only
C19.642.482.500.500|digeorge syndrome|N|N|New only
C19.642.713|parathyroid neoplasms|N|N|Both
C19.700|pituitary diseases|N|N|Both
C19.700.159|diabetes insipidus|N|N|Both
C19.700.159.750|diabetes insipidus, neurogenic|N|N|Both
C19.700.159.875|wolfram syndrome|N|N|Both
C19.700.320|empty sella syndrome|N|N|Both
C19.700.355|hyperpituitarism|N|N|Both
C19.700.355.179|acromegaly|N|N|Both
C19.700.355.528|gigantism|N|N|Both
C19.700.355.600|hyperprolactinemia|N|N|Both
C19.700.355.800|pituitary acth hypersecretion|N|N|Both
C19.700.419|hypophysitis|N|N|New only
C19.700.419.500|autoimmune hypophysitis|N|N|New only
C19.700.482|hypopituitarism|N|N|Both
C19.700.482.311|dwarfism, pituitary|N|N|Both
C19.700.490|inappropriate adh syndrome|N|N|Both
C19.700.725|pituitary apoplexy|N|N|Both
C19.700.734|pituitary neoplasms|N|N|Both
C19.700.734.145|acth-secreting pituitary adenoma|N|N|Both
C19.700.734.145.500|nelson syndrome|N|N|Both
C19.700.734.292|growth hormone-secreting pituitary adenoma|N|N|Both
C19.700.734.792|prolactinoma|N|N|Both
C19.787|polyendocrinopathies, autoimmune|N|N|Both
C19.874|thyroid diseases|N|N|Both
C19.874.255|euthyroid sick syndromes|N|N|Both
C19.874.283|goiter|N|N|Both
C19.874.283.300|goiter, endemic|N|N|Both
C19.874.283.501|goiter, nodular|N|N|Both
C19.874.283.601|goiter, substernal|N|N|Both
C19.874.283.605|graves disease|N|N|Both
C19.874.283.605.500|graves ophthalmopathy|N|N|Both
C19.874.283.802|lingual goiter|N|N|Both
C19.874.397|hyperthyroidism|N|N|Both
C19.874.397.370|graves disease|N|N|Both
C19.874.397.370.500|graves ophthalmopathy|N|N|Both
C19.874.397.685|thyrotoxicosis|N|N|Both
C19.874.397.685.905|thyroid crisis|N|N|Both
C19.874.410|hyperthyroxinemia|N|N|Both
C19.874.410.249|hyperthyroxinemia, familial dysalbuminemic|N|N|Both
C19.874.410.500|thyroid hormone resistance syndrome|N|N|Both
C19.874.482|hypothyroidism|N|N|Both
C19.874.482.281|congenital hypothyroidism|N|N|Both
C19.874.482.638|myxedema|N|N|Both
C19.874.689|thyroid dysgenesis|N|N|Both
C19.874.689.500|lingual thyroid|N|N|Both
C19.874.689.500.500|lingual goiter|N|N|Both
C19.874.788|thyroid neoplasms|N|N|Both
C19.874.788.800|thyroid nodule|N|N|Both
C19.874.871|thyroiditis|N|N|Both
C19.874.871.102|thyroiditis, autoimmune|N|N|Both
C19.874.871.102.500|hashimoto disease|N|N|Both
C19.874.871.102.750|postpartum thyroiditis|N|N|Both
C19.874.871.900|thyroiditis, subacute|N|N|Both
C19.874.871.910|thyroiditis, suppurative|N|N|Both
C19.874.902|thyrotoxicosis|N|N|Old only
C19.874.902.905|thyroid crisis|N|N|Old only
C19.927|tuberculosis, endocrine|N|N|Both
C20|immune system diseases|N|N|Both
C20.111|autoimmune diseases|N|N|Both
C20.111.163|addison disease|N|N|Both
C20.111.175|anemia, hemolytic, autoimmune|N|N|Both
C20.111.190|anti-glomerular basement membrane disease|N|N|Both
C20.111.193|anti-neutrophil cytoplasmic antibody-associated vasculitis|N|N|Both
C20.111.193.500|churg-strauss syndrome|N|N|Both
C20.111.193.750|microscopic polyangiitis|N|N|Both
C20.111.193.875|granulomatosis with polyangiitis|N|N|New only
C20.111.197|antiphospholipid syndrome|N|N|Both
C20.111.198|arthritis, juvenile|N|N|New only
C20.111.199|arthritis, rheumatoid|N|N|Both
C20.111.199.114|arthritis, juvenile rheumatoid|N|N|Old only
C20.111.199.389|felty syndrome|N|N|New only
C20.111.199.389|felty's syndrome|N|N|Old only
C20.111.199.581|rheumatoid vasculitis|N|N|Both
C20.111.199.774|sjogren's syndrome|N|N|Both
C20.111.199.870|still's disease, adult-onset|N|N|Both
C20.111.258|autoimmune diseases of the nervous system|N|N|Both
C20.111.258.124|anti-n-methyl-d-aspartate receptor encephalitis|N|N|New only
C20.111.258.250|demyelinating autoimmune diseases, cns|N|N|Both
C20.111.258.250.175|diffuse cerebral sclerosis of schilder|N|N|Both
C20.111.258.250.350|encephalomyelitis, acute disseminated|N|N|Both
C20.111.258.250.350.500|leukoencephalitis, acute hemorrhagic|N|N|New only
C20.111.258.250.425|leukoencephalitis, acute hemorrhagic|N|N|Both
C20.111.258.250.500|multiple sclerosis|N|N|Both
C20.111.258.250.500.200|multiple sclerosis, chronic progressive|N|N|Both
C20.111.258.250.500.600|multiple sclerosis, relapsing-remitting|N|N|Both
C20.111.258.250.500.650|neuromyelitis optica|N|N|Old only
C20.111.258.250.550|myelitis, transverse|N|N|Both
C20.111.258.250.550.500|neuromyelitis optica|N|N|Both
C20.111.258.250.600|neuromyelitis optica|N|N|Old only
C20.111.258.250.775|neuromyelitis optica|N|N|New only
C20.111.258.350|lambert-eaton myasthenic syndrome|N|N|Both
C20.111.258.450|leukoencephalitis, acute hemorrhagic|N|N|Old only
C20.111.258.500|myasthenia gravis|N|N|Both
C20.111.258.500.300|myasthenia gravis, autoimmune, experimental|N|N|Both
C20.111.258.500.650|myasthenia gravis, neonatal|N|N|Both
C20.111.258.625|nervous system autoimmune disease, experimental|N|N|Both
C20.111.258.625.300|encephalomyelitis, autoimmune, experimental|N|N|Both
C20.111.258.625.350|myasthenia gravis, autoimmune, experimental|N|N|Both
C20.111.258.625.700|neuritis, autoimmune, experimental|N|N|Both
C20.111.258.750|polyradiculoneuropathy|N|N|Both
C20.111.258.750.400|guillain-barre syndrome|N|N|Both
C20.111.258.750.400.500|miller fisher syndrome|N|N|Both
C20.111.258.750.600|hereditary sensory and autonomic neuropathies|N|N|Old only
C20.111.258.750.600.250|dysautonomia, familial|N|N|Old only
C20.111.258.750.800|polyradiculoneuropathy, chronic inflammatory demyelinating|N|N|Both
C20.111.258.850|stiff-person syndrome|N|N|Both
C20.111.258.925|uveomeningoencephalitic syndrome|N|N|Both
C20.111.258.962|vasculitis, central nervous system|N|N|Both
C20.111.258.962.800|giant cell arteritis|N|N|Both
C20.111.258.962.900|lupus vasculitis, central nervous system|N|N|Both
C20.111.273|autoimmune hypophysitis|N|N|New only
C20.111.288|autoimmune lymphoproliferative syndrome|N|N|Both
C20.111.318|dermatitis herpetiformis|N|N|Both
C20.111.327|diabetes mellitus, type 1|N|N|Both
C20.111.525|glomerulonephritis, iga|N|N|Both
C20.111.535|glomerulonephritis, membranous|N|N|Both
C20.111.555|graves disease|N|N|Both
C20.111.555.500|graves ophthalmopathy|N|N|Both
C20.111.567|hepatitis, autoimmune|N|N|Both
C20.111.576|latent autoimmune diabetes in adults|N|N|New only
C20.111.580|lambert-eaton myasthenic syndrome|N|N|Old only
C20.111.585|linear iga bullous dermatosis|N|N|New only
C20.111.590|lupus erythematosus, systemic|N|N|Both
C20.111.590.560|lupus nephritis|N|N|Both
C20.111.590.750|lupus vasculitis, central nervous system|N|N|Both
C20.111.709|ophthalmia, sympathetic|N|N|Both
C20.111.730|pemphigoid, bullous|N|N|Both
C20.111.736|pemphigus|N|N|Both
C20.111.750|polyendocrinopathies, autoimmune|N|N|Both
C20.111.759|purpura, thrombocytopenic, idiopathic|N|N|Both
C20.111.809|thyroiditis, autoimmune|N|N|Both
C20.188|blood group incompatibility|N|N|Old only
C20.188.413|erythroblastosis, fetal|N|N|Old only
C20.188.413.480|hydrops fetalis|N|N|Old only
C20.188.413.502|kernicterus|N|N|Old only
C20.188.780|rh isoimmunization|N|N|Old only
C20.306|erythroblastosis, fetal|N|N|New only
C20.306.480|hydrops fetalis|N|N|New only
C20.306.502|kernicterus|N|N|New only
C20.425|glomerulonephritis, membranoproliferative|N|N|Both
C20.452|graft vs host disease|N|N|Both
C20.543|hypersensitivity|N|N|Both
C20.543.206|drug hypersensitivity|N|N|Both
C20.543.206.189|asthma, aspirin-induced|Y|N|Both
C20.543.206.380|drug eruptions|N|N|Both
C20.543.206.380.174|acute generalized exanthematous pustulosis|N|N|New only
C20.543.206.380.262|drug hypersensitivity syndrome|N|N|New only
C20.543.206.380.350|epidermal necrolysis, toxic|N|N|Old only
C20.543.206.380.375|erythema nodosum|N|N|Both
C20.543.206.380.587|nicolau syndrome|N|N|New only
C20.543.206.380.800|serum sickness|N|N|Both
C20.543.206.380.900|stevens-johnson syndrome|N|N|New only
C20.543.312|environmental illness|N|N|Both
C20.543.312.500|multiple chemical sensitivity|N|N|Both
C20.543.312.750|sick building syndrome|N|N|Both
C20.543.418|hypersensitivity, delayed|N|N|Both
C20.543.418.150|dermatitis, allergic contact|N|N|Both
C20.543.418.150.600|dermatitis, photoallergic|N|N|Both
C20.543.418.150.700|dermatitis, toxicodendron|N|N|Both
C20.543.480|hypersensitivity, immediate|N|N|Both
C20.543.480.099|anaphylaxis|N|N|Both
C20.543.480.149|asthma, aspirin-induced|Y|N|Both
C20.543.480.200|conjunctivitis, allergic|N|N|Both
C20.543.480.343|dermatitis, atopic|N|N|Both
C20.543.480.356|eosinophilic esophagitis|N|N|New only
C20.543.480.370|food hypersensitivity|N|N|Both
C20.543.480.370.150|egg hypersensitivity|N|N|Both
C20.543.480.370.500|milk hypersensitivity|N|N|Both
C20.543.480.370.550|nut hypersensitivity|N|N|Both
C20.543.480.370.675|peanut hypersensitivity|N|N|Both
C20.543.480.370.763|shellfish hypersensitivity|N|N|New only
C20.543.480.370.850|wheat hypersensitivity|N|N|Both
C20.543.480.680|respiratory hypersensitivity|Y|N|Both
C20.543.480.680.075|alveolitis, extrinsic allergic|Y|N|Both
C20.543.480.680.075.125|bird fancier's lung|Y|N|Both
C20.543.480.680.075.365|farmer's lung|Y|N|Both
C20.543.480.680.075.682|trichosporonosis|N|N|New only
C20.543.480.680.085|aspergillosis, allergic bronchopulmonary|Y|N|Both
C20.543.480.680.095|asthma|Y|N|Both
C20.543.480.680.095.110|asthma, exercise-induced|Y|N|Both
C20.543.480.680.095.495|asthma, occupational|Y|N|New only
C20.543.480.680.095.880|status asthmaticus|Y|N|Both
C20.543.480.680.443|rhinitis, allergic|N|N|New only
C20.543.480.680.443.500|rhinitis, allergic, perennial|N|N|New only
C20.543.480.680.443.750|rhinitis, allergic, seasonal|N|N|New only
C20.543.480.680.791|rhinitis, allergic, perennial|N|N|Old only
C20.543.480.680.795|rhinitis, allergic, seasonal|N|N|Old only
C20.543.480.904|urticaria|N|N|Both
C20.543.480.904.066|angioedema|N|N|Both
C20.543.480.904.066.500|angioedemas, hereditary|N|N|Both
C20.543.480.904.066.500.500|hereditary angioedema type iii|N|N|Both
C20.543.480.904.066.500.750|hereditary angioedema types i and ii|N|N|Both
C20.543.520|immune complex diseases|N|N|Both
C20.543.520.100|arthus reaction|N|N|Both
C20.543.520.600|purpura, schoenlein-henoch|N|N|Both
C20.543.520.770|serum sickness|N|N|Both
C20.543.520.910|vasculitis, leukocytoclastic, cutaneous|N|N|Both
C20.543.600|latex hypersensitivity|N|N|Both
C20.543.928|wissler's syndrome|N|N|Both
C20.608|immune reconstitution inflammatory syndrome|N|N|Both
C20.673|immunologic deficiency syndromes|N|N|Both
C20.673.088|agammaglobulinemia|N|N|Both
C20.673.290|ataxia telangiectasia|N|N|Both
C20.673.330|common variable immunodeficiency|N|N|Both
C20.673.340|digeorge syndrome|N|N|Old only
C20.673.430|dysgammaglobulinemia|N|N|Both
C20.673.430.249|hyper-igm immunodeficiency syndrome|N|N|Both
C20.673.430.249.500|hyper-igm immunodeficiency syndrome, type 1|N|N|Both
C20.673.430.500|iga deficiency|N|N|Both
C20.673.430.750|igg deficiency|N|N|Both
C20.673.480|hiv infections|N|N|Both
C20.673.480.040|acquired immunodeficiency syndrome|N|N|Both
C20.673.480.044|acute retroviral syndrome|N|N|New only
C20.673.480.048|aids arteritis, central nervous system|N|N|Both
C20.673.480.050|aids-associated nephropathy|N|N|Both
C20.673.480.070|aids dementia complex|N|N|Both
C20.673.480.080|aids-related complex|N|N|Both
C20.673.480.100|aids-related opportunistic infections|N|N|Both
C20.673.480.400|hiv-associated lipodystrophy syndrome|N|N|Both
C20.673.480.480|hiv enteropathy|N|N|Both
C20.673.480.500|hiv seropositivity|N|N|Both
C20.673.480.520|hiv wasting syndrome|N|N|Both
C20.673.483|deltaretrovirus infections|N|N|Both
C20.673.483.260|enzootic bovine leukosis|N|N|Both
C20.673.483.470|htlv-i infections|N|N|Both
C20.673.483.480|htlv-ii infections|N|N|Both
C20.673.600|leukocyte-adhesion deficiency syndrome|N|N|Both
C20.673.627|lymphopenia|N|N|Both
C20.673.627.800|t-lymphocytopenia, idiopathic cd4-positive|N|N|Both
C20.673.627.900|wiskott-aldrich syndrome|N|N|Both
C20.673.774|phagocyte bactericidal dysfunction|N|N|Both
C20.673.774.257|chediak-higashi syndrome|N|N|Both
C20.673.774.257.270|aleutian mink disease|N|N|Both
C20.673.774.535|granulomatous disease, chronic|N|N|Both
C20.673.774.600|job syndrome|N|N|New only
C20.673.774.600|job's syndrome|N|N|Old only
C20.673.815|severe combined immunodeficiency|N|N|Both
C20.673.815.500|x-linked combined immunodeficiency diseases|N|N|Both
C20.673.972|wiskott-aldrich syndrome|N|N|Old only
C20.683|immunoproliferative disorders|N|N|Both
C20.683.460|hypergammaglobulinemia|N|N|Both
C20.683.460.319|mevalonate kinase deficiency|N|N|Both
C20.683.460.640|monoclonal gammopathy of undetermined significance|N|N|Both
C20.683.515|lymphoproliferative disorders|N|N|Both
C20.683.515.124|autoimmune lymphoproliferative syndrome|N|N|Both
C20.683.515.250|giant lymph node hyperplasia|N|N|Both
C20.683.515.501|immunoblastic lymphadenopathy|N|N|Both
C20.683.515.512|immunoproliferative small intestinal disease|N|N|Both
C20.683.515.515|infectious mononucleosis|N|N|Both
C20.683.515.517|leukemia, hairy cell|N|N|Both
C20.683.515.528|leukemia, lymphoid|N|N|Both
C20.683.515.528.080|leukemia, b-cell|N|N|Both
C20.683.515.528.080.125|leukemia, lymphocytic, chronic, b-cell|N|N|Both
C20.683.515.528.080.562|leukemia, prolymphocytic, b-cell|N|N|Both
C20.683.515.528.100|leukemia, biphenotypic, acute|N|N|Both
C20.683.515.528.565|leukemia, prolymphocytic|N|N|Both
C20.683.515.528.565.745|leukemia, prolymphocytic, b-cell|N|N|Both
C20.683.515.528.565.750|leukemia, prolymphocytic, t-cell|N|N|Both
C20.683.515.528.582|leukemia, t-cell|N|N|Both
C20.683.515.528.582.049|leukemia, large granular lymphocytic|N|N|Both
C20.683.515.528.582.100|leukemia-lymphoma, adult t-cell|N|N|Both
C20.683.515.528.582.125|leukemia, prolymphocytic, t-cell|N|N|Both
C20.683.515.528.600|precursor cell lymphoblastic leukemia-lymphoma|N|N|Both
C20.683.515.528.600.600|precursor b-cell lymphoblastic leukemia-lymphoma|N|N|Both
C20.683.515.528.600.620|precursor t-cell lymphoblastic leukemia-lymphoma|N|N|Both
C20.683.515.710|lymphangiomyoma|Y|N|Both
C20.683.515.710.465|lymphangioleiomyomatosis|Y|N|Both
C20.683.515.761|lymphoma|N|N|Both
C20.683.515.761.150|composite lymphoma|N|N|New only
C20.683.515.761.355|hodgkin disease|N|N|Both
C20.683.515.761.417|intraocular lymphoma|N|N|New only
C20.683.515.761.480|lymphoma, non-hodgkin|N|N|Both
C20.683.515.761.480.100|burkitt lymphoma|N|N|Old only
C20.683.515.761.480.150|lymphoma, b-cell|N|N|Both
C20.683.515.761.480.150.165|burkitt lymphoma|N|N|Both
C20.683.515.761.480.150.450|lymphoma, aids-related|N|N|Both
C20.683.515.761.480.150.570|lymphoma, b-cell, marginal zone|N|N|Both
C20.683.515.761.480.150.585|lymphoma, large b-cell, diffuse|N|N|Both
C20.683.515.761.480.150.585.500|plasmablastic lymphoma|N|N|New only
C20.683.515.761.480.150.592|lymphoma, primary effusion|N|N|Both
C20.683.515.761.480.150.600|lymphomatoid granulomatosis|N|N|Both
C20.683.515.761.480.350|lymphoma, follicular|N|N|Both
C20.683.515.761.480.487|lymphoma, large-cell, immunoblastic|N|N|Both
C20.683.515.761.480.525|lymphoma, mantle-cell|N|N|Both
C20.683.515.761.480.750|lymphoma, t-cell|N|N|Both
C20.683.515.761.480.750.199|enteropathy-associated t-cell lymphoma|N|N|New only
C20.683.515.761.480.750.399|lymphoma, large-cell, anaplastic|N|N|Both
